Protein,Gene,Description,log2FC,pvalue,adj.pvalue,Status
Q8TB37,NUBPL,"NUBP iron-sulfur cluster assembly factor, mitochondrial",0.223595437435038,0.252615495668442,0.999774437519936,Not Significant
Q8TB40,ABHD4,"abhydrolase domain containing 4, N-acyl phospholipase B",-0.339740128424047,0.636130884439278,0.999774437519936,Not Significant
Q8TB45,DEPTOR,DEP domain containing MTOR interacting protein,0.132330657532835,0.558378013932731,0.999774437519936,Not Significant
Q8TB61,SLC35B2,solute carrier family 35 member B2,0.101824321302384,0.547828883158374,0.999774437519936,Not Significant
Q8TB72,PUM2,pumilio RNA binding family member 2,0.101124243861926,0.813060822115831,0.999774437519936,Not Significant
Q8TBA6,GOLGA5,golgin A5,0.142356322153082,0.547588523284609,0.999774437519936,Not Significant
Q8TBB5,KLHDC4,kelch domain containing 4,0.0650260654434261,0.888928415602153,0.999774437519936,Not Significant
Q8TBC3,SHKBP1,SH3KBP1 binding protein 1,0.158928432049126,0.517087602050752,0.999774437519936,Not Significant
Q8TBC4,UBA3,ubiquitin like modifier activating enzyme 3,0.287496126833192,0.437975222566036,0.999774437519936,Not Significant
Q8TBF2,PRXL2B,peroxiredoxin like 2B,-0.0490891967065119,0.857599547371904,0.999774437519936,Not Significant
Q8TBF4,ZCRB1,zinc finger CCHC-type and RNA binding motif containing 1,0.277494390207941,0.328491411639727,0.999774437519936,Not Significant
Q8TBK6,ZCCHC10,zinc finger CCHC-type containing 10,0.18499600003956,0.616329832979081,0.999774437519936,Not Significant
Q8TBM7,TMEM254,transmembrane protein 254,0.199316530196596,0.403438792206434,0.999774437519936,Not Significant
Q8TBM8,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14,0.0876121078845903,0.855102003835384,0.999774437519936,Not Significant
Q8TBN0,RAB3IL1,RAB3A interacting protein like 1,-0.0795808710188893,0.701135992778822,0.999774437519936,Not Significant
Q8TBP6,SLC25A40,solute carrier family 25 member 40,0.0746686361274928,0.873638535586481,0.999774437519936,Not Significant
Q8TBQ9,TMEM167A,transmembrane protein 167A,-0.203348803238521,0.482993454657694,0.999774437519936,Not Significant
Q8TBX8,PIP4K2C,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,-0.422811427519159,0.305158297680584,0.999774437519936,Not Significant
Q8TC07,TBC1D15,TBC1 domain family member 15,0.326551542734891,0.0386160876693809,0.999774437519936,Not Significant
Q8TC12,RDH11,retinol dehydrogenase 11,0.0843186035840617,0.81218698809066,0.999774437519936,Not Significant
Q8TC44,POC1B,POC1 centriolar protein B,-0.00648282261833736,0.988631383436104,0.999774437519936,Not Significant
Q8TCB0,IFI44,interferon induced protein 44,1.26907851539937,0.0718686982033665,0.999774437519936,Not Significant
Q8TCC3,MRPL30,mitochondrial ribosomal protein L30,-0.271039281906676,0.3359559890403,0.999774437519936,Not Significant
Q8TCD5,NT5C,"5', 3'-nucleotidase, cytosolic",-0.163328851304109,0.616723446464726,0.999774437519936,Not Significant
Q8TCE6,DENND10,DENN domain containing 10,0.109217943073133,0.529043099819548,0.999774437519936,Not Significant
Q8TCF1,ZFAND1,zinc finger AN1-type containing 1,-0.307802814621798,0.0650196941193064,0.999774437519936,Not Significant
Q8TCG2,PI4K2B,phosphatidylinositol 4-kinase type 2 beta,0.741750416616745,0.559131085911131,0.999774437519936,Not Significant
Q8TCG5,CPT1C,carnitine palmitoyltransferase 1C,-0.183811985005082,0.642215371356915,0.999774437519936,Not Significant
Q8TCJ2,STT3B,STT3 oligosaccharyltransferase complex catalytic subunit B,-0.139789333133693,0.617040274661694,0.999774437519936,Not Significant
Q8TCS8,PNPT1,polyribonucleotide nucleotidyltransferase 1,0.18023669231696,0.475315887759436,0.999774437519936,Not Significant
Q8TCT8,SPPL2A,signal peptide peptidase like 2A,0.569302052159334,0.205654367603659,0.999774437519936,Not Significant
Q8TCT9,HM13,histocompatibility minor 13,0.230963032170355,0.53546962074995,0.999774437519936,Not Significant
Q8TCU6,PREX1,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1",0.035458523984467,0.77600598085457,0.999774437519936,Not Significant
Q8TD16,BICD2,BICD cargo adaptor 2,0.0459172411580414,0.858055892038033,0.999774437519936,Not Significant
Q8TD19,NEK9,NIMA related kinase 9,0.188368758474619,0.276458097086084,0.999774437519936,Not Significant
Q8TD22,SFXN5,sideroflexin 5,-1.10961629033847,0.0904073098537137,0.999774437519936,Not Significant
Q8TD26,CHD6,chromodomain helicase DNA binding protein 6,0.701354947916664,0.493054643905558,0.999774437519936,Not Significant
Q8TD30,GPT2,glutamic--pyruvic transaminase 2,-0.626172514975209,0.339157370055585,0.999774437519936,Not Significant
Q8TD55,PLEKHO2,pleckstrin homology domain containing O2,-0.0972264499489973,0.570654309487251,0.999774437519936,Not Significant
Q8TDB6,DTX3L,deltex E3 ubiquitin ligase 3L,0.342716751357705,0.0549286098319997,0.999774437519936,Not Significant
Q8TDD1,DDX54,DEAD-box helicase 54,0.0894421613207798,0.748513460541588,0.999774437519936,Not Significant
Q8TDF6,RASGRP4,RAS guanyl releasing protein 4,0.380019825739152,0.0906198228174042,0.999774437519936,Not Significant
Q8TDJ6,DMXL2,Dmx like 2,-0.0238808230703641,0.912721309362313,0.999774437519936,Not Significant
Q8TDN6,BRIX1,biogenesis of ribosomes BRX1,0.0946437627695617,0.707656054662222,0.999774437519936,Not Significant
Q8TDP1,RNASEH2C,ribonuclease H2 subunit C,-0.39865348765273,0.419730981245109,0.999774437519936,Not Significant
Q8TDQ0,HAVCR2,hepatitis A virus cellular receptor 2,-0.314972385655446,0.466110302694252,0.999774437519936,Not Significant
Q8TDQ7,GNPDA2,glucosamine-6-phosphate deaminase 2,-0.54787332737041,0.272554543666482,0.999774437519936,Not Significant
Q8TDW0,LRRC8C,leucine rich repeat containing 8 VRAC subunit C,0.0323604312044096,0.938306503747847,0.999774437519936,Not Significant
Q8TDX6,CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,-0.194526758912984,0.686524679763878,0.999774437519936,Not Significant
Q8TDX7,NEK7,NIMA related kinase 7,-0.186112110947909,0.75401093527142,0.999774437519936,Not Significant
Q8TDZ2,MICAL1,"microtubule associated monooxygenase, calponin and LIM domain containing 1",0.0675687479157192,0.659922927101378,0.999774437519936,Not Significant
Q8TE02,ELP5,elongator acetyltransferase complex subunit 5,-0.0532481577836576,0.915503034107848,0.999774437519936,Not Significant
Q8TE68,EPS8L1,EPS8 signaling adaptor L1,-1.55098243086625,0.372804297082817,0.999774437519936,Not Significant
Q8TE76,MORC4,MORC family CW-type zinc finger 4,0.145029715299006,0.283417828576686,0.999774437519936,Not Significant
Q8TE77,SSH3,slingshot protein phosphatase 3,-0.112641533999897,0.578853417687386,0.999774437519936,Not Significant
Q8TE82,SH3TC1,SH3 domain and tetratricopeptide repeats 1,-0.033788294124708,0.865598721405979,0.999774437519936,Not Significant
Q8TEA7,TBCK,TBC1 domain containing kinase,0.019113706819394,0.963620475634389,0.999774437519936,Not Significant
Q8TEA8,DTD1,D-aminoacyl-tRNA deacylase 1,0.048096476367222,0.89529539133838,0.999774437519936,Not Significant
Q8TEB1,DCAF11,DDB1 and CUL4 associated factor 11,0.129058199593195,0.745392316746911,0.999774437519936,Not Significant
Q8TEB9,RHBDD1,rhomboid domain containing 1,0.29391664977556,0.275210788473647,0.999774437519936,Not Significant
Q8TED0,UTP15,UTP15 small subunit processome component,0.0350236085592371,0.888491446650418,0.999774437519936,Not Significant
Q8TED4,SLC37A2,solute carrier family 37 member 2,-0.0206184991413496,0.965389114709938,0.999774437519936,Not Significant
Q8TEH3,DENND1A,DENN domain containing 1A,-0.75107180169062,0.0530077340318467,0.999774437519936,Not Significant
Q8TEJ3,SH3RF3,SH3 domain containing ring finger 3,0.366366524718289,0.616942807595877,0.999774437519936,Not Significant
Q8TEM1,NUP210,nucleoporin 210,0.127840202858325,0.672800826033645,0.999774437519936,Not Significant
Q8TEP8,CEP192,centrosomal protein 192,0.501864647425046,0.00489957629832549,0.999774437519936,Not Significant
Q8TEQ0,SNX29,sorting nexin 29,0.10291039177326,0.644153612224189,0.999774437519936,Not Significant
Q8TEQ6,GEMIN5,gem nuclear organelle associated protein 5,0.0868687195647658,0.701390086788519,0.999774437519936,Not Significant
Q8TEQ8,PIGO,phosphatidylinositol glycan anchor biosynthesis class O,-0.067699814160309,0.823399404208568,0.999774437519936,Not Significant
Q8TER5,ARHGEF40,Rho guanine nucleotide exchange factor 40,-0.118350887672646,0.549098313391722,0.999774437519936,Not Significant
Q8TET4,GANC,"glucosidase alpha, neutral C",-0.0108778606273504,0.955144122021328,0.999774437519936,Not Significant
Q8TEU7,RAPGEF6,Rap guanine nucleotide exchange factor 6,-0.135813616171791,0.388536962219945,0.999774437519936,Not Significant
Q8TEV9,SMCR8,SMCR8-C9orf72 complex subunit,0.455974905781222,0.177412993915025,0.999774437519936,Not Significant
Q8TEX9,IPO4,importin 4,0.0812244786762544,0.845927441848967,0.999774437519936,Not Significant
Q8TEZ7,PAQR8,progestin and adipoQ receptor family member 8,0.299639666044041,0.336448437091301,0.999774437519936,Not Significant
Q8TF01,PNISR,PNN interacting serine and arginine rich protein,-0.0786052054148398,0.812874705817944,0.999774437519936,Not Significant
Q8TF05,PPP4R1,protein phosphatase 4 regulatory subunit 1,-0.433837404714332,0.204079045332494,0.999774437519936,Not Significant
Q8TF42,UBASH3B,ubiquitin associated and SH3 domain containing B,0.393155558605737,0.436724589423526,0.999774437519936,Not Significant
Q8TF64,GIPC3,GIPC PDZ domain containing family member 3,-0.122649982126812,0.691788074533574,0.999774437519936,Not Significant
Q8TF68,ZNF384,zinc finger protein 384,0.105354435461984,0.672803160339528,0.999774437519936,Not Significant
Q8WTS1,ABHD5,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",-0.866302190717931,0.186908533771639,0.999774437519936,Not Significant
Q8WTS6,SETD7,"SET domain containing 7, histone lysine methyltransferase",0.0669581375013711,0.727863304779299,0.999774437519936,Not Significant
Q8WTT2,NOC3L,NOC3 like DNA replication regulator,0.235279601215495,0.2425718072383,0.999774437519936,Not Significant
Q8WTV0,SCARB1,scavenger receptor class B member 1,0.0219340599445904,0.935022735324001,0.999774437519936,Not Significant
Q8WTW3,COG1,component of oligomeric golgi complex 1,0.109846422578886,0.618078947294291,0.999774437519936,Not Significant
Q8WTX7,CASTOR1,cytosolic arginine sensor for mTORC1 subunit 1,0.226103292392829,0.534220725930307,0.999774437519936,Not Significant
Q8WU67,ABHD3,"abhydrolase domain containing 3, phospholipase",0.0635521792885155,0.875705103239864,0.999774437519936,Not Significant
Q8WU76,SCFD2,sec1 family domain containing 2,0.125604844804723,0.743108177684119,0.999774437519936,Not Significant
Q8WU79,SMAP2,small ArfGAP2,-0.0815250232307981,0.477796496803019,0.999774437519936,Not Significant
Q8WU90,ZC3H15,zinc finger CCCH-type containing 15,0.29922092769369,0.0234027096564424,0.999774437519936,Not Significant
Q8WUA2,PPIL4,peptidylprolyl isomerase like 4,0.388357418904414,0.13936660466991,0.999774437519936,Not Significant
Q8WUA4,GTF3C2,general transcription factor IIIC subunit 2,0.0274247538940538,0.888787389245925,0.999774437519936,Not Significant
Q8WUA7,TBC1D22A,TBC1 domain family member 22A,0.217835630467264,0.368287531930576,0.999774437519936,Not Significant
Q8WUB8,PHF10,PHD finger protein 10,-0.215502603357605,0.598649335765737,0.999774437519936,Not Significant
Q8WUD1,RAB2B,"RAB2B, member RAS oncogene family",0.0272261312312516,0.933856542181684,0.999774437519936,Not Significant
Q8WUD4,CCDC12,coiled-coil domain containing 12,-0.487520917077305,0.207887793969573,0.999774437519936,Not Significant
Q8WUD6,CHPT1,choline phosphotransferase 1,0.106316605597864,0.887961250521865,0.999774437519936,Not Significant
Q8WUF8,ARB2A,ARB2 cotranscriptional regulator A,-0.0582567683841259,0.824889860108161,0.999774437519936,Not Significant
Q8WUH2,TGFBRAP1,transforming growth factor beta receptor associated protein 1,0.15246469209367,0.517601019287102,0.999774437519936,Not Significant
Q8WUI4,HDAC7,histone deacetylase 7,0.031878068463085,0.868109713478964,0.999774437519936,Not Significant
Q8WUK0,PTPMT1,protein tyrosine phosphatase mitochondrial 1,-0.16120506962412,0.418460764126625,0.999774437519936,Not Significant
Q8WUM0,NUP133,nucleoporin 133,-0.0149547192209614,0.954444816320592,0.999774437519936,Not Significant
Q8WUM4,PDCD6IP,programmed cell death 6 interacting protein,-0.00318497550446525,0.983994871878958,0.999774437519936,Not Significant
Q8WUQ7,CACTIN,"cactin, spliceosome C complex subunit",0.0126640416222595,0.946750512513652,0.999774437519936,Not Significant
Q8WUR7,C15orf40,chromosome 15 open reading frame 40,0.489759202010719,0.337665958433024,0.999774437519936,Not Significant
Q8WUU5,GATAD1,GATA zinc finger domain containing 1,0.175096342622918,0.569693666644096,0.999774437519936,Not Significant
Q8WUX9,CHMP7,charged multivesicular body protein 7,0.378555155360816,0.269475255467763,0.999774437519936,Not Significant
Q8WUY1,THEM6,thioesterase superfamily member 6,0.105922478654886,0.736393365746862,0.999774437519936,Not Significant
Q8WUZ0,BCL7C,BAF chromatin remodeling complex subunit BCL7C,0.27172315558039,0.623872446915395,0.999774437519936,Not Significant
Q8WV22,NSMCE1,NSE1 component of SMC5/6 complex,0.304308297770783,0.225686621030814,0.999774437519936,Not Significant
Q8WV28,BLNK,B cell linker,-0.0124997286248647,0.946250763102918,0.999774437519936,Not Significant
Q8WV92,MITD1,microtubule interacting and trafficking domain containing 1,0.0402596619519716,0.90480031009987,0.999774437519936,Not Significant
Q8WV93,AFG1L,AFG1 like ATPase,-0.232180718758226,0.510089318846006,0.999774437519936,Not Significant
Q8WVB3,HEXD,hexosaminidase D,0.366621137653256,0.403728484888499,0.999774437519936,Not Significant
Q8WVB6,CHTF18,chromosome transmission fidelity factor 18,0.0290378022396002,0.913470258860262,0.999774437519936,Not Significant
Q8WVC0,LEO1,LEO1 component of Paf1/RNA polymerase II complex,0.179399127736674,0.537336852289172,0.999774437519936,Not Significant
Q8WVC6,DCAKD,dephospho-CoA kinase domain containing,0.0880160957288103,0.516030856170611,0.999774437519936,Not Significant
Q8WVJ2,NUDCD2,NudC domain containing 2,-0.773983757297396,0.27380701603122,0.999774437519936,Not Significant
Q8WVM0,TFB1M,"transcription factor B1, mitochondrial",0.67093597548632,0.60228779325716,0.999774437519936,Not Significant
Q8WVM7,STAG1,STAG1 cohesin complex component,-0.206861984127683,0.361615900038292,0.999774437519936,Not Significant
Q8WVM8,SCFD1,sec1 family domain containing 1,0.168556091442935,0.338316280917913,0.999774437519936,Not Significant
Q8WVP5,TNFAIP8L1,TNF alpha induced protein 8 like 1,0.267428207820322,0.457875518822599,0.999774437519936,Not Significant
Q8WVQ1,CANT1,calcium activated nucleotidase 1,0.178351807988122,0.507983801703937,0.999774437519936,Not Significant
Q8WVR3,TRAPPC14,trafficking protein particle complex subunit 14,-0.198006244819853,0.492584209812091,0.999774437519936,Not Significant
Q8WVT3,TRAPPC12,trafficking protein particle complex subunit 12,-0.499790527983889,0.116827124257584,0.999774437519936,Not Significant
Q8WVV4,POF1B,POF1B actin binding protein,-1.82577763399364,0.128436594473074,0.999774437519936,Not Significant
Q8WVV9,HNRNPLL,heterogeneous nuclear ribonucleoprotein L like,0.0896872538470053,0.312072116816909,0.999774437519936,Not Significant
Q8WVX9,FAR1,fatty acyl-CoA reductase 1,0.569459896773992,0.166401603916876,0.999774437519936,Not Significant
Q8WVY7,UBLCP1,ubiquitin like domain containing CTD phosphatase 1,0.0901871708470697,0.503923231392995,0.999774437519936,Not Significant
Q8WVZ9,KBTBD7,kelch repeat and BTB domain containing 7,0.314348871946225,0.33818895227336,0.999774437519936,Not Significant
Q8WW01,TSEN15,tRNA splicing endonuclease subunit 15,-0.657782044103491,0.480761256557722,0.999774437519936,Not Significant
Q8WW12,PCNP,PEST proteolytic signal containing nuclear protein,-0.166351783332515,0.666620012025772,0.999774437519936,Not Significant
Q8WW22,DNAJA4,DnaJ heat shock protein family (Hsp40) member A4,-0.083529517728266,0.758015488338231,0.999774437519936,Not Significant
Q8WW43,APH1B,aph-1B gamma-secretase subunit,0.0914929800738198,0.801340382103863,0.999774437519936,Not Significant
Q8WW59,SPRYD4,SPRY domain containing 4,0.112408625462381,0.737760428533821,0.999774437519936,Not Significant
Q8WWC4,MAIP1,matrix AAA peptidase interacting protein 1,-0.26802670537712,0.344381582108239,0.999774437519936,Not Significant
Q8WWH5,TRUB1,TruB pseudouridine synthase family member 1,-0.0180582511279045,0.899199965002344,0.999774437519936,Not Significant
Q8WWM7,ATXN2L,ataxin 2 like,-0.19819242855639,0.326998303971929,0.999774437519936,Not Significant
Q8WWP7,GIMAP1,"GTPase, IMAP family member 1",0.0787241942224268,0.772646026303639,0.999774437519936,Not Significant
Q8WWQ0,PHIP,PHIP subunit of CUL4-Ring ligase complex,-0.0681033413338156,0.874609811291965,0.999774437519936,Not Significant
Q8WWV3,RTN4IP1,reticulon 4 interacting protein 1,0.126840665995697,0.768131953494667,0.999774437519936,Not Significant
Q8WWW0,RASSF5,Ras association domain family member 5,-0.532357675495386,0.206736463017337,0.999774437519936,Not Significant
Q8WWW8,GAB3,GRB2 associated binding protein 3,-0.100216357661569,0.79042252215379,0.999774437519936,Not Significant
Q8WWY3,PRPF31,pre-mRNA processing factor 31,-0.0031983821152652,0.986083603625748,0.999774437519936,Not Significant
Q8WX93,PALLD,"palladin, cytoskeletal associated protein",-0.530166810378493,0.437103303060847,0.999774437519936,Not Significant
